file_id,path,rom_offset,size,member_count,member_bytes,sections,member_kinds,sha1,sha256
384,a/1/4/2,159546880,342860,39,342492,BTAF;BTNF;GMIF,"{""BTX0"": 24, ""NANR"": 1, ""NCER"": 1, ""NCGR"": 4, ""NCLR"": 4, ""NSCR"": 4, ""SDAT"": 1}",7fa906a57826e32296ded78054328cefcb38ebe7,71c178bf17888066c0c48ab8fd03580215306a86372656c22ad6cba45e71d60a
385,a/1/4/3,159889920,152488,28,152204,BTAF;BTNF;GMIF,"{""NANR"": 3, ""NCER"": 3, ""NCGR"": 6, ""NCLR"": 6, ""NSCR"": 10}",d5eb2f40b24fa75a52f2ceafae187a462c6d6fac,f779a353809dcdc306b1d58caa4961a060ef8d05656cc4f797db6a6639a266a5
386,a/1/4/4,160042496,134516,24,134264,BTAF;BTNF;GMIF,"{""NANR"": 2, ""NCER"": 2, ""NCGR"": 5, ""NCLR"": 5, ""NSCR"": 10}",862f6ec59e2ebe6075b0723803ecd5e7aabcdff0,ac2a43b34d6b362fabf7543f66bd191eda971a793194208467d57e3003924a4f
387,a/1/4/5,160177152,43456,8,43340,BTAF;BTNF;GMIF,"{""NCGR"": 1, ""NCLR"": 4, ""NSCR"": 3}",1b36c38c33631cc20d15d26015e647ff8fcdb48b,190404a4ed64cac7442ea20566f6d1da415c76cf09145e43a902b2abeaae8420
388,a/1/4/6,160220672,412,10,280,BTAF;BTNF;GMIF,"{""unknown"": 10}",19c4c2a6acce472ba2a269a4b4328bba15958fda,2a6cebb98faeb9151c2c5429c31c074d6470a4636ba5e646be49e7821eadc581
389,a/1/4/7,160221184,192,3,111,BTAF;BTNF;GMIF,"{""unknown"": 3}",e5faed26a5240152208a73f815df0ccf2e3a50cb,b2ebedf83e8468b0c6a34c8b8d16bcaad36ba4309d1c74491d5e039a7c209ec7
390,a/1/4/8,160221696,110800,18,110604,BTAF;BTNF;GMIF,"{""BMD0"": 3, ""BTA0"": 1, ""unknown"": 14}",17bff86a03a2391da83832f215e38197fb378208,2a5a64e2f6f2af6378cf0ccfa75d623feb31914c14492e766c62f5ce6620e4fa
391,a/1/4/9,160332800,92,1,32,BTAF;BTNF;GMIF,"{""unknown"": 1}",23c83531f39459334b014ea06ef0875026db278e,a1a96f5ee94ce203543e021387447facb968821297d8c1a5cc902df788e1efe4
392,a/1/5/0,160333312,407364,32,407056,BTAF;BTNF;GMIF,"{""BCA0"": 4, ""BMD0"": 12, ""BTP0"": 8, ""LZ10"": 2, ""unknown"": 6}",59d9800d60960833d258bab1f4802b9ea4dfca58,7ce579c6d351b09e8a003453cac65ced1a0ceda564d03d690d2af3dfb3958b7e
393,a/1/5/1,160740864,109252,12,109104,BTAF;BTNF;GMIF,"{""NCGR"": 4, ""NCLR"": 4, ""NSCR"": 4}",bab654b49a1c96b3229843884367f6aa1a0206a1,1a266413a2f352112e81685ab4cbb0668a010872b4e58760d210e8de5f4c374b
394,a/1/5/2,160850432,3740,3,3664,BTAF;BTNF;GMIF,"{""unknown"": 3}",c6dd30928e04cf59bcca97f1583e7956f3a28ab8,142d70cbdc0e1ddf0b0e48320a08435b70a3583bbe4c2007b6758681000bfb34
395,a/1/5/3,160854528,60708,9,60584,BTAF;BTNF;GMIF,"{""BCA0"": 4, ""BMD0"": 3, ""BTA0"": 2}",73665fed6430a3d4233d769e8020f1200490f8f7,34ab4dc674536b382242d25db9edbf7b3b4d04619a7adc6cd82a88f4b9519f2f
396,a/1/5/4,160915456,3996,37,3646,BTAF;BTNF;GMIF,"{""LZ10"": 1, ""LZ11"": 1, ""unknown"": 35}",4c36dcfad09f506c7a4b4504c3d06fabb5bda941,f8b0f88dfc09ce831cdb4f1740255b428374f8ce94bed26f2e38cad8ecb6d6b0
397,a/1/5/5,160919552,46844,48,46370,BTAF;BTNF;GMIF,"{""LZ10"": 31, ""NANR"": 1, ""NCER"": 1, ""NCLR"": 15}",9f9e3ebec00e5a0c6b3e58c7dd4fbb078e5f8d21,001eee46c0aef4d2555b52086efab56c0efbbe55bdc3a9ec6aa4a2772973699b
398,a/1/5/6,160966656,149164,46,148744,BTAF;BTNF;GMIF,"{""unknown"": 46}",03145a8b2c1cb808e62bfec1e417077f4dc70e5d,d5e60ed1e62f6b6d4c66cb828800b8c2e1856d5fd8a901ef2ab3f7f7e628c097
399,a/1/5/7,161116160,51428,26,51168,BTAF;BTNF;GMIF,"{""BMA0"": 1, ""BMD0"": 8, ""BTA0"": 15, ""unknown"": 2}",418305dfaff6b5f02a22b7a40ad91709df2f902f,513f97e84a533f231776d7a1deb445cda0dbcfa416905c4c2ff4307e42f2eae9
400,a/1/5/8,161167872,1100,5,1008,BTAF;BTNF;GMIF,"{""unknown"": 5}",99822c7b880dc03fcb9306678faae29be6158534,7552cb3d8f1188d6bb6c0d3ba535cbbc596baaebe1a56100f54546fdcdf0a787
401,a/1/5/9,161169408,535720,113,534734,BTAF;BTNF;GMIF,"{""NANR"": 10, ""NCER"": 10, ""NCGR"": 33, ""NCLR"": 22, ""NSCR"": 38}",886e1444d59da08a161054d13a2aae57e2d6ef97,6b34bf5ba857220c5235715d05660fc29b6aab052cb6f11fde894b8faf784f44
402,a/1/6/0,161705472,11699360,252,11697292,BTAF;BTNF;GMIF,"{""BCA0"": 52, ""BMA0"": 22, ""BMD0"": 81, ""BTA0"": 40, ""BTP0"": 31, ""BVA0"": 7, ""unknown"": 19}",88b0ce660c381af8b27ef6cee51fd85402312f1f,0364e7c7473def5d775e8c1183d31d2a8ecf1f719adf15fe9f7bc2d485579363
403,a/1/6/1,173405184,3852,5,3755,BTAF;BTNF;GMIF,"{""LZ10"": 4, ""NCLR"": 1}",e151423375680160545fd4fde240e89e662156fa,13b843ed8c514e0c1546f459c6c13b211a3dab89bfe89917a4342489cce2d172
404,a/1/6/2,173409280,71316,19,71112,BTAF;BTNF;GMIF,"{""BCA0"": 12, ""BMD0"": 5, ""BTA0"": 1, ""BTP0"": 1}",fa510a1277719b1bb0f7c78ef0215eb34bba5255,31e2290c833f3800f633dafc500029b06a21b51eee689f308277447d14a99af9
405,a/1/6/3,173480960,416,7,308,BTAF;BTNF;GMIF,"{""unknown"": 7}",f9c43b2e06808eebd4e6b6609cf3e1d5698ea333,87b63f3472e63f715066a157014a8eb9de05c0f1c4280c7c67323e152c246ed4
406,a/1/6/4,173481472,11596,5,11504,BTAF;BTNF;GMIF,"{""NCGR"": 2, ""NCLR"": 1, ""NSCR"": 2}",3f772455bf2757e5a0f432a89a42a59ad88e0e3d,ea4aac4e9cb1e250eff308fa0d1cfa5e14230760d437b08ba3316e0d17cf954c
407,a/1/6/5,173493248,1560,13,1404,BTAF;BTNF;GMIF,"{""unknown"": 13}",722791cb7d5aef8c4a52683b99c678dbb6242af6,22697183c98b722e2b686eeebbfccc29b25158fed94c4f6d9c8149667fb845eb
408,a/1/6/6,173495296,448,9,324,BTAF;BTNF;GMIF,"{""unknown"": 9}",70eb5fdcaa42f414a8c07412a39530700a0c3b44,8700ea4f251fe7764112c55967e20d26f9987b6aff289696aaa15036d3c1473b
409,a/1/6/7,173495808,76604,655,70295,BTAF;BTNF;GMIF,"{""LZ10"": 650, ""NANR"": 2, ""NCER"": 2, ""NCLR"": 1}",1915614b4900b3a1e2a827c5546e78d4991a44fc,0b9bc712d463d612238f11bbd463932ecb73089ac9851a6838d1022040600b5a
410,a/1/6/8,173572608,37160,315,34588,BTAF;BTNF;GMIF,"{""LZ10"": 5, ""LZ11"": 5, ""unknown"": 305}",738eeff4bee6a7cfbc8d448f23f58ad52ce76314,69d17bcc62e4bb0f246bd6546d1299205413ff1e12bd9655b19f3735a21419b4
411,a/1/6/9,173609984,22876,951,15216,BTAF;BTNF;GMIF,"{""LZ10"": 4, ""LZ11"": 1, ""unknown"": 946}",2dac84a8a4c8dca13be326dc071ecbd550eb2ee7,db14c00f0c288755fff0d10728605d612aa64fa85ecde42eaff55de16662d9ec
412,a/1/7/0,173633024,274724,37,274359,BTAF;BTNF;GMIF,"{""BCA0"": 2, ""BMA0"": 2, ""BMD0"": 2, ""BTP0"": 1, ""LZ11"": 2, ""NANR"": 4, ""NCER"": 5, ""NCGR"": 6, ""NCLR"": 7, ""NSCR"": 3, ""unknown"": 3}",8e15a2cc2259032473936a33ca2574c6c5868adf,6426dd55d6d8f3806445a9bb62d5456e45c4ce2b3d46c0b9ee1023a873493bff
413,a/1/7/1,173907968,44400,14,44236,BTAF;BTNF;GMIF,"{""unknown"": 14}",0ed40119d5be81f198ebf5b45a0bcac95dd80472,eb4caa69e2a4d0464bd38cda8b5ce6403aeb8a626e5736b0c4e578c573a668af
414,a/1/7/2,173952512,244544,27,244268,BTAF;BTNF;GMIF,"{""NANR"": 2, ""NCER"": 2, ""NCGR"": 7, ""NCLR"": 8, ""NSCR"": 6, ""unknown"": 2}",a1346a04ae87286e659584eb97ec03ad4112728a,c00a7f61865b808ec2eacd621dd530805ee349a70efc36915dc27f27657e786a
415,a/1/7/3,174197248,32860,35,32518,BTAF;BTNF;GMIF,"{""LZ11"": 9, ""NANR"": 3, ""NCER"": 3, ""NCGR"": 14, ""NCLR"": 6}",87233594902673a440076dbeaf65e178d625041a,e25102169f20d3c9af9e0e68b0246533572e7a4ffe11d3d783fe9cdca098bea6
416,a/1/7/4,174230528,3220,24,2976,BTAF;BTNF;GMIF,"{""unknown"": 24}",29334e78b68b52ef062b06651116bc44fce68814,648e178473a341f97712dc4ac328d4aec18c64e754f568b5d03be929b6a38373
417,a/1/7/5,174234112,140,2,72,BTAF;BTNF;GMIF,"{""unknown"": 2}",16a7b4fa2dcb4c2085ede299f17808752e14437d,b03a96e44f60371325ac4ede34777aeda7028bc8c619e6f8297155461305b5dc
418,a/1/7/6,174234624,1578480,52,1578012,BTAF;BTNF;GMIF,"{""BTX0"": 52}",b03a1829e4ac26783c77b98e0500e18b39bec2be,16143f30225cc9ee6bc0aa22943501e6f680ea468d3c55466ca82890e11217fe
419,a/1/7/7,175813120,1135876,64,1135312,BTAF;BTNF;GMIF,"{""BTX0"": 64}",05bcc68b606a35e0f37bb6b40793a3683607bf80,26a6700df69ac5757c19c2678fd3a6fae4786907b9ab45cdc230d0f3551a09ed
420,a/1/7/8,176949248,168792,649,161601,BTAF;BTNF;GMIF,"{""unknown"": 649}",eb20c73d966edf4240cfedce618c6368a0536a11,4c11278e200e4dbf7c0a95f721f93c088d82057ecffd830edc089577c89ce5dc
421,a/1/7/9,177118208,3652,50,3200,BTAF;BTNF;GMIF,"{""LZ10"": 1, ""LZ11"": 1, ""unknown"": 48}",d31be611e6617d65276fc3d0f195bd7836e0c329,8ff5a8fa75530b572a134f44ccbb500fda56f4e24082efab938193ebc3d7276b
422,a/1/8/0,177122304,60792,44,60343,BTAF;BTNF;GMIF,"{""LZ10"": 22, ""NCLR"": 22}",0bc9c73ebd7d416c77181df2c0fc4d3cbf39ff2c,f5af66562dd083a5d8842fd4a502097f8a50c07a102487d07691bcf7e71e3603
423,a/1/8/1,177183232,138256,35,137922,BTAF;BTNF;GMIF,"{""BCA0"": 6, ""BMA0"": 6, ""BMD0"": 6, ""NANR"": 1, ""NCER"": 1, ""NCGR"": 4, ""NCLR"": 4, ""NSCR"": 3, ""unknown"": 4}",99f632922d47a8a546d3ee55be6eba504855612c,e2fe2e99b7cd6c07f6daa5fc905ce9bda8c46c56a67ee168cf2eddd97b69b2e3
424,a/1/8/2,177321984,39072,11,38928,BTAF;BTNF;GMIF,"{""BCA0"": 1, ""BMA0"": 1, ""BMD0"": 1, ""BTA0"": 1, ""NANR"": 1, ""NCER"": 1, ""NCGR"": 2, ""NCLR"": 1, ""NSCR"": 1, ""unknown"": 1}",5b1d4fd05f7e738ec937ce48e0fcf293be6770a0,ea955a3a0e7a02c732a7d0b41f8e0c6533cd44084dd5f3083757f7c287233805
425,a/1/8/3,177361408,186876,28,186600,BTAF;BTNF;GMIF,"{""BCA0"": 5, ""BMD0"": 12, ""NCGR"": 3, ""NCLR"": 2, ""NSCR"": 6}",f91bd6cc36fde74c7483cf1496753163e8030c31,dadacf47e70e275379a68408df0da6cf8aa06935d71be612eff08e62703d3e9c
426,a/1/8/4,177548288,69508,17,69306,BTAF;BTNF;GMIF,"{""NANR"": 3, ""NCER"": 3, ""NCGR"": 4, ""NCLR"": 6, ""NSCR"": 1}",fac895b7d383767fe8770895607e6387b01a63ce,6b8d71ec6c3a18919b673cd15eba9c299ad11b63b411b5ca36bd2301ecee9e23
427,a/1/8/5,177617920,84,2,16,BTAF;BTNF;GMIF,"{""unknown"": 2}",3663b9163a15cab3159d8b9b8d502beeca9cddb2,20e1e90af1ee7d4d0bc47d90148bfe34e434db6b1c5efddfd6fac208cf02090b
428,a/1/8/6,177618432,468,7,350,BTAF;BTNF;GMIF,"{""unknown"": 7}",80b1b7bf9dad0a294d6c516049977238419dd439,7a14a3fa79c92e3d51a63f7fb81cdbffb3834028d5425039d127ce034c30aced
